"GEOID","JanTemp","JulyTemp","Precipitation"
"5368365",38.8,71.7,63.57
"5315603",32.9,88.2,8.27
"5318055",37.3,88.4,14.72
"5361925",32.9,88.2,8.27
"5368557",32.9,88.2,8.27
"5346405",43.5,71.7,95.21
"5312840",35.6,70,76.39
"5337415",36.3,70.3,81.08
"5316760",38.8,71.7,63.57
"5372030",37.3,88.4,14.72
"5329920",32.9,88.2,8.27
"5365345",32.9,88.2,8.27
"5313890",34.7,84.5,17.31
"5326140",34.7,84.5,17.31
"5360510",38.8,71.7,63.57
"5358235",36.9,88.7,8.15
"5337830",42.6,77.9,65.74
"5346125",42.6,77.9,65.74
"5344725",38.2,72,72.84
"5364855",38.2,72,72.84
"5322010",29.3,74.3,37.13
"5336045",31.3,78,33.11
"5365765",31.3,78,33.11
"5307695",43.5,74.7,42.13
"5327365",36.3,70.3,81.08
"5379835",36.3,70.3,81.08
"5347315",39.2,73.7,72.02
"5371785",39.2,73.7,72.02
"5325370",38.8,71.7,63.57
"5357850",27,78.4,18.95
"5350430",43.5,71.7,95.21
"5327435",34.8,81.9,22.47
"5348540",27.5,76.1,22.61
"5322990",31.4,82.5,20.04
"5367000",31.4,82.5,20.04
"5343395",28.4,81.1,22.66
"5350045",28.4,81.1,22.66
"5349275",33.8,69.3,68.27
"5368330",33.8,69.3,68.27
"5376125",33.5,80.1,26.09
"5376510",30.2,84.4,11.4
"5315185",43.7,71.5,26.03
"5313595",43.5,71.7,95.21
"5352378",43.5,71.7,95.21
"5370175",43.5,71.7,95.21
"5311090",34.8,81.9,22.47
"5340735",34.8,81.9,22.47
"5359250",35.6,70,76.39
"5316375",33.8,69.3,68.27
"5337538",38.2,72,72.84
"5313155",43.7,71.5,26.03
"5359635",31.3,78,33.11
"5310600",36.3,70.3,81.08
"5341470",36.3,70.3,81.08
"5380010",33.5,80.1,26.09
"5367210",28.4,81.1,22.66
"5379380",27.5,76.1,22.61
"5330060",33.2,87.2,10.84
"5307835",27.5,76.1,22.61
"5313365",38.2,72,72.84
"5342275",34.7,84.5,17.31
"5321730",34.7,84.5,17.31
"5330030",36.3,70.3,81.08
"5331540",43.5,71.7,95.21
"5308885",43.5,74.7,42.13
"5308640",33.5,80.1,26.09
"5337100",36.3,70.3,81.08
"5337917",36.3,70.3,81.08
"5341645",38.8,71.7,63.57
"5357140",38.8,71.7,63.57
"5330690",38.8,71.7,63.57
"5361235",43.5,71.7,95.21
"5335450",38.8,71.7,63.57
"5338705",27,78.4,18.95
"5312525",41.1,67.2,88.02
"5351830",27,78.4,18.95
"5311685",29.3,74.3,37.13
"5339230",41.4,74.6,76.51
"5368410",38.8,71.7,63.57
"5315325",33.5,80.1,26.09
"5348225",43.5,74.7,42.13
"5350195",36.3,70.3,81.08
"5355620",39.1,67.2,107.48
"5307485",27,78.4,18.95
"5337672",36.3,70.3,81.08
"5350183",36.3,70.3,81.08
"5370280",43.3,76.3,50.58
"5352285",33.5,80.1,26.09
"5375905",38.8,71.7,63.57
"5353265",33.5,80.1,26.09
"5317880",27.5,76.1,22.61
"5345355",27.5,76.1,22.61
"5316585",27,78.4,18.95
"5375985",37.3,88.4,14.72
"5313215",38.8,71.7,63.57
"5310645",36.3,70.3,81.08
"5336850",34.7,84.5,17.31
"5373360",34.7,84.5,17.31
"5350325",34.7,84.5,17.31
"5363000",38.2,72,72.84
"5314870",43.5,71.7,95.21
"5315710",30.7,85,12.99
"5345285",27.4,76.6,33.96
"5307870",30.2,84.4,11.4
"5335415",38.2,72,72.84
"5352005",38.8,71.7,63.57
"5374060",42.6,77.9,65.74
"5305770",32.9,88.2,8.27
"5352950",34.7,84.5,17.31
"5336395",32.9,88.2,8.27
"5338215",34.7,84.5,17.31
"5329745",30.7,85,12.99
"5329255",35.6,70,76.39
"5305140",41,73.4,88.18
"5376440",33.2,87.2,10.84
"5340385",28.4,81.1,22.66
"5376195",36.3,70.3,81.08
"5314520",35.6,70,76.39
"5322640",36.3,70.3,81.08
"5379625",41.4,74.6,76.51
"5325300",31.4,82.5,20.04
"5378365",33.5,80.1,26.09
"5363245",41.1,67.2,88.02
"5360580",41.4,74.6,76.51
"5337926",32.9,88.2,8.27
"5369170",43.5,74.7,42.13
"5304347",27,78.4,18.95
"5352267",31.4,82.5,20.04
"5308325",38.8,71.7,63.57
"5366045",38.8,71.7,63.57
"5332755",38.2,72,72.84
"5304370",27,78.4,18.95
"5345985",31.4,82.5,20.04
"5357535",38.2,72,72.84
"5370630",43.3,76.3,50.58
"5320645",38.8,71.7,63.57
"5349415",38.2,72,72.84
"5326420",33.8,69.3,68.27
"5347735",36.3,70.3,81.08
"5318775",42.6,77.9,65.74
"5378680",30.7,85,12.99
"5352495",38.2,72,72.84
"5323795",38.8,71.7,63.57
"5327925",33.5,80.1,26.09
"5310215",38.2,72,72.84
"5314485",35.7,88.8,9.11
"5347560",35.6,70,76.39
"5340245",41.4,74.6,76.51
"5347805",33.5,80.1,26.09
"5314310",27.5,76.1,22.61
"5337900",36.3,70.3,81.08
"5363210",35.6,70,76.39
"5355995",43.5,74.7,42.13
"5322080",32.9,88.2,8.27
"5376160",32.9,88.2,8.27
"5359775",34.7,84.5,17.31
"5355785",43.5,74.7,42.13
"5312630",35.1,83.2,17.24
"5316795",30.7,85,12.99
"5304475",42.6,77.9,65.74
"5357430",45.3,70.6,89.73
"5349555",35.2,71.7,90.67
"5367490",34.4,81.6,26.8
"5350920",27.5,76.1,22.61
"5372625",38.2,72,72.84
"5363280",33.5,80.1,26.09
"5308605",43.3,76.3,50.58
"5357115",32.9,88.2,8.27
"5373290",33.5,80.1,26.09
"5353545",35.7,88.8,9.11
"5367455",36.3,70.3,81.08
"5345005",38.2,72,72.84
"5310320",35.2,71.7,90.67
"5324425",36.3,70.3,81.08
"5373580",44.7,70.7,83.01
"5348015",45.3,70.6,89.73
"5360160",38.8,71.7,63.57
"5356555",44.7,70.7,83.01
"5339930",43.5,74.7,42.13
"5302910",38.8,71.7,63.57
"5344690",31.4,82.5,20.04
"5307170",38.8,71.7,63.57
"5368260",36.3,70.3,81.08
"5368435",38.8,71.7,63.57
"5349485",38.2,72,72.84
"5341225",43.5,71.7,95.21
"5334575",35.7,88.8,9.11
"5335555",38.8,71.7,63.57
"5327225",34.8,81.9,22.47
"5319700",31.3,78,33.11
"5366220",43.5,74.7,42.13
"5308770",36.3,70.3,81.08
"5342835",29.3,74.3,37.13
"5311195",43.5,71.7,95.21
"5308780",37.3,88.4,14.72
"5356150",38.8,71.7,63.57
"5356170",38.8,71.7,63.57
"5365922",38.8,71.7,63.57
"5368417",33.5,80.1,26.09
"5305980",34.8,81.9,22.47
"5323550",42.6,77.9,65.74
"5342450",43.5,74.7,42.13
"5352600",39.2,73.7,72.02
"5374200",31.3,78,33.11
"5304790",35.6,70,76.39
"5365275",31.3,78,33.11
"5342380",27.5,76.1,22.61
"5344585",36.3,70.3,81.08
"5374305",38.2,72,72.84
"5350500",43.5,71.7,95.21
"5337345",38.2,72,72.84
"5305245",41.1,67.2,88.02
"5311325",36.3,70.3,81.08
"5366255",38.8,71.7,63.57
"5353660",35,82,19.51
"5343552",32.9,88.2,8.27
"5325475",38.8,71.7,63.57
"5350007",27.5,76.1,22.61
"5359390",43.5,74.7,42.13
"5353335",38.8,71.7,63.57
"5323690",42.6,77.9,65.74
"5327785",38.8,71.7,63.57
"5347630",42.6,77.9,65.74
"5371330",36.3,70.3,81.08
"5357395",38.2,72,72.84
"5303075",35.1,83.2,17.24
"5316970",34.4,81.6,26.8
"5315115",27.5,76.1,22.61
"5321030",32.9,88.2,8.27
"5313855",37.3,88.4,14.72
"5375775",37.3,88.4,14.72
"5326455",32.9,88.2,8.27
"5327855",32.9,88.2,8.27
"5347245",32.9,88.2,8.27
"5313785",34.7,84.5,17.31
"5356625",34.7,84.5,17.31
"5317215",44.7,70.7,83.01
"5364190",36.3,70.3,81.08
"5333280",43.5,74.7,42.13
"5308465",42.6,77.9,65.74
"5321205",38.8,71.7,63.57
"5363545",38.2,72,72.84
"5341155",38.8,71.7,63.57
"5318198",42.6,77.9,65.74
"5352110",36.3,70.3,81.08
"5328590",31.4,82.5,20.04
"5322115",43.5,74.7,42.13
"5304615",45.3,70.6,89.73
"5343885",34.8,81.9,22.47
"5333000",45.3,70.6,89.73
"5345180",35.7,88.8,9.11
"5305560",36.9,88.7,8.15
"5335275",36.9,88.7,8.15
"5377665",36.9,88.7,8.15
"5309480",42.6,77.9,65.74
"5336710",42.6,77.9,65.74
"5358410",42.6,77.9,65.74
"5339510",33.2,87.2,10.84
"5352215",33.2,87.2,10.84
"5334645",41.4,74.6,76.51
"5311615",29.3,74.3,37.13
"5338845",29.3,74.3,37.13
"5312945",31.3,78,33.11
"5321240",31.3,78,33.11
"5360055",31.3,78,33.11
"5307940",36.3,70.3,81.08
"5320750",36.3,70.3,81.08
"5345865",36.3,70.3,81.08
"5346685",36.3,70.3,81.08
"5365170",36.3,70.3,81.08
"5347175",39.2,73.7,72.02
"5347980",39.2,73.7,72.02
"5373780",39.2,73.7,72.02
"5377612",35.7,88.8,9.11
"5304125",32.9,88.2,8.27
"5310455",32.9,88.2,8.27
"5307380",38.2,72,72.84
"5315290",38.2,72,72.84
"5319035",38.2,72,72.84
"5323515",38.2,72,72.84
"5335940",38.2,72,72.84
"5343150",38.2,72,72.84
"5326245",37.3,88.4,14.72
"5357745",38.2,72,72.84
"5361115",38.2,72,72.84
"5323865",36.9,88.7,8.15
"5301850",42.6,77.9,65.74
"5312015",42.6,77.9,65.74
"5324188",42.6,77.9,65.74
"5339212",42.6,77.9,65.74
"5344620",42.6,77.9,65.74
"5361000",42.6,77.9,65.74
"5350675",43.5,71.7,95.21
"5377297",35.1,83.2,17.24
"5370543",38.8,71.7,63.57
"5324810",41.1,67.2,88.02
"5300100",43.5,71.7,95.21
"5321450",43.5,71.7,95.21
"5332300",43.5,71.7,95.21
"5340770",35.6,70,76.39
"5311825",31.4,82.5,20.04
"5359145",31.4,82.5,20.04
"5366290",31.4,82.5,20.04
"5312140",28.4,81.1,22.66
"5378330",34.8,81.9,22.47
"5301500",30.7,85,12.99
"5367175",30.7,85,12.99
"5351970",27.5,76.1,22.61
"5353720",27.5,76.1,22.61
"5316340",27.4,76.6,33.96
"5314380",35.6,70,76.39
"5314170",28.4,81.1,22.66
"5335485",28.4,81.1,22.66
"5357220",43.3,76.3,50.58
"5380220",43.3,76.3,50.58
"5305280",33.8,69.3,68.27
"5306505",33.8,69.3,68.27
"5323620",33.8,69.3,68.27
"5327960",33.5,80.1,26.09
"5371400",33.5,80.1,26.09
"5371960",33.5,80.1,26.09
"5350360",43.7,71.5,26.03
"5320155",30.2,84.4,11.4
"5359180",30.2,84.4,11.4
"5336745",43.3,76.3,50.58
"5373465",38.8,71.7,63.57
"5324565",39.2,73.7,72.02
"5360230",32.9,88.2,8.27
"5367167",31.4,82.5,20.04
"5340070",45.3,70.6,89.73
"5317635",38.2,72,72.84
"5315080",32.9,88.2,8.27
"5338038",38.8,71.7,63.57
"5344165",32.9,88.2,8.27
"5355120",35,82,19.51
"5340270",41.4,74.6,76.51
"5368785",29.3,74.3,37.13
"5301185",36.3,70.3,81.08
"5337077",36.3,70.3,81.08
"5348295",41.1,67.2,88.02
"5333105",27,78.4,18.95
"5300135",43.5,71.7,95.21
"5314660",43.5,71.7,95.21
"5332650",43.5,71.7,95.21
"5342345",43.5,71.7,95.21
"5343762",39.1,67.2,107.48
"5355645",39.1,67.2,107.48
"5356975",39.1,67.2,107.48
"5336115",34.8,81.9,22.47
"5337287",36.3,70.3,81.08
"5339860",36.3,70.3,81.08
"5354213",36.3,70.3,81.08
"5367595",36.3,70.3,81.08
"5348550",27.5,76.1,22.61
"5306050",35.6,70,76.39
"5337526",35.6,70,76.39
"5315150",31.4,82.5,20.04
"5350210",43.3,76.3,50.58
"5304100",43.5,74.7,42.13
"5359110",43.3,76.3,50.58
"5335135",33.8,69.3,68.27
"5335870",43.5,74.7,42.13
"5353440",43.5,74.7,42.13
"5364365",43.5,74.7,42.13
"5368200",33.8,69.3,68.27
"5322150",33.5,80.1,26.09
"5326945",33.5,80.1,26.09
"5370805",33.5,80.1,26.09
"5378155",43.7,71.5,26.03
"5309365",43.7,71.5,26.03
"5314940",38.2,72,72.84
"5323200",38.2,72,72.84
"5331495",38.2,72,72.84
"5343062",38.2,72,72.84
"5346215",38.2,72,72.84
"5358742",38.2,72,72.84
"5377105",29.3,74.3,37.13
"5348645",38.2,72,72.84
"5300905",31.4,82.5,20.04
"5370560",34.7,84.5,17.31
"5305210",38.2,72,72.84
"5365205",38.2,72,72.84
"5317320",31.4,82.5,20.04
"5307395",36.3,70.3,81.08
"5356905",43.5,71.7,95.21
"5357030",43.5,71.7,95.21
"5341785",38.8,71.7,63.57
"5301745",44.7,70.7,83.01
"5330305",42.6,77.9,65.74
"5364380",36.3,70.3,81.08
"5364610",36.3,70.3,81.08
"5312875",36.3,70.3,81.08
"5345870",36.3,70.3,81.08
"5356660",38.8,71.7,63.57
"5334890",38.8,71.7,63.57
"5337920",38.8,71.7,63.57
"5349940",36.3,70.3,81.08
"5349765",38.8,71.7,63.57
"5364755",44.7,70.7,83.01
"5365810",38.8,71.7,63.57
"5370245",33.5,80.1,26.09
"5334915",36.3,70.3,81.08
"5305735",43.5,74.7,42.13
"5321800",43.5,74.7,42.13
"5349030",33.5,80.1,26.09
"5309810",38.8,71.7,63.57
"5302060",38.8,71.7,63.57
"5301150",38.8,71.7,63.57
"5312820",38.8,71.7,63.57
"5359845",44.7,70.7,83.01
"5369280",36.3,70.3,81.08
"5338420",36.3,70.3,81.08
"5368480",36.3,70.3,81.08
"5340570",44.7,70.7,83.01
"5344480",31.4,82.5,20.04
"5373255",41,73.4,88.18
"5300380",28.4,81.1,22.66
"5367805",34.7,84.5,17.31
"5316165",27,78.4,18.95
"5378995",45.3,70.6,89.73
"5351410",39.2,73.7,72.02
"5371995",27,78.4,18.95
"5316170",27,78.4,18.95
"5323160",38.2,72,72.84
"5323165",31.4,82.5,20.04
"5324915",38.8,71.7,63.57
"5349193",43.3,76.3,50.58
"5337420",38.2,72,72.84
"5328695",38.8,71.7,63.57
"5358777",41.1,67.2,88.02
"5373885",28.4,81.1,22.66
"5307590",43.5,71.7,95.21
"5328345",43.5,71.7,95.21
"5348330",43.5,71.7,95.21
"5316550",34.8,81.9,22.47
"5359705",34.8,81.9,22.47
"5301255",35.6,70,76.39
"5340105",38.8,71.7,63.57
"5337105",35.6,70,76.39
"5322955",31.4,82.5,20.04
"5306190",33.8,69.3,68.27
"5343491",33.8,69.3,68.27
"5319857",38.2,72,72.84
"5337430",38.2,72,72.84
"5309820",36.3,70.3,81.08
"5344260",36.3,70.3,81.08
"5374760",36.3,70.3,81.08
"5331985",38.8,71.7,63.57
"5330750",36.3,70.3,81.08
"5372170",31.4,82.5,20.04
"5372205",43.5,74.7,42.13
"5301045",38.8,71.7,63.57
"5373065",27,78.4,18.95
"5331530",42.6,77.9,65.74
"5319290",44.7,70.7,83.01
"5359880",38.8,71.7,63.57
"5371680",45.3,70.6,89.73
"5359075",43.5,71.5,28.38
"5302620",36.3,70.3,81.08
"5319630",36.3,70.3,81.08
"5326875",33.8,69.3,68.27
"5315780",38.8,71.7,63.57
"5372450",34.8,81.9,22.47
"5358768",38.2,72,72.84
"5373307",38.2,72,72.84
"5350115",38.8,71.7,63.57
"5343325",35.6,70,76.39
"5317617",32.9,88.2,8.27
"5345495",38.8,71.7,63.57
"5308080",39.1,67.2,107.48
"5352530",43.5,71.7,95.21
"5312175",43.5,74.7,42.13
"5335625",43.5,74.7,42.13
"5329430",43.5,74.7,42.13
"5323830",38.8,71.7,63.57
"5301780",43.5,71.7,95.21
"5313015",33.5,80.1,26.09
"5328450",44.7,70.7,83.01
"5379825",36.3,70.3,81.08
"5336010",43.5,74.7,42.13
"5355540",43.5,71.7,95.21
"5322255",36.3,70.3,81.08
"5379555",38.8,71.7,63.57
"5355015",33.8,69.3,68.27
"5303005",38.8,71.7,63.57
"5336920",38.8,71.7,63.57
"5350535",45.3,70.6,89.73
"5311475",39.2,73.7,72.02
"5353930",39.2,73.7,72.02
"5362288",38.2,72,72.84
"5316690",36.3,70.3,81.08
"5318965",38.8,71.7,63.57
"5343955",36.3,70.3,81.08
"5347490",36.3,70.3,81.08
"5301990",35.6,70,76.39
"5365625",45.3,70.6,89.73
"5310565",41.4,74.6,76.51
"5310635",44.7,70.7,83.01
"5308850",38.2,72,72.84
"5333805",38.2,72,72.84
"5337270",38.2,72,72.84
"5346020",38.8,71.7,63.57
"5379590",38.2,72,72.84
"5321485",27.5,76.1,22.61
"5303736",43.5,74.7,42.13
"5356450",36.9,88.7,8.15
"5376720",31.4,82.5,20.04
"5303180",38.2,72,72.84
"5371890",27.5,76.1,22.61
"5309970",38.8,71.7,63.57
"5373080",27.5,76.1,22.61
"5358725",33.2,87.2,10.84
"5322745",33.8,69.3,68.27
"5304895",38.2,72,72.84
"5342415",36.3,70.3,81.08
"5346895",43.5,71.7,95.21
"5311160",39.2,73.7,72.02
"5340805",33.8,69.3,68.27
"5375565",37.3,88.4,14.72
"5343640",43.5,71.7,95.21
"5364775",41,73.4,88.18
"5336780",35.6,70,76.39
"5363385",41.1,67.2,88.02
"5350570",43.5,71.7,95.21
"5306085",34.8,81.9,22.47
"5363735",41,73.4,88.18
"5308920",35.6,70,76.39
"5368750",33.5,80.1,26.09
"5380500",33.5,80.1,26.09
"5379275",39.2,73.7,72.02
"5376405",42.6,77.9,65.74
"5338495",31.4,82.5,20.04
"5351300",43.3,76.3,50.58
"5307390",36.3,70.3,81.08
"5351340",27.5,76.1,22.61
"5308570",38.8,71.7,63.57
"5320890",38.8,71.7,63.57
"5355365",41.1,67.2,88.02
"5334960",27,78.4,18.95
"5342310",27,78.4,18.95
"5300275",33.8,69.3,68.27
"5319770",43.5,74.7,42.13
"5356695",38.8,71.7,63.57
"5374585",42.6,77.9,65.74
"5335170",38.2,72,72.84
"5347280",32.9,88.2,8.27
"5350745",30.7,85,12.99
"5306855",41.1,67.2,88.02
"5361350",43.5,71.7,95.21
"5379485",34.8,81.9,22.47
"5317495",33.8,69.3,68.27
"5340840",36.3,70.3,81.08
"5367875",35.2,71.7,90.67
"5366185",29.3,74.3,37.13
"5339335",31.4,82.5,20.04
"5374445",38.8,71.7,63.57
"5351795",42.6,77.9,65.74
"5312315",45.3,70.6,89.73
"5348820",27.4,76.6,33.96
"5310495",29.3,74.3,37.13
"5378225",38.2,72,72.84
"5308552",38.2,72,72.84
"5312735",28.4,81.1,22.66
"5343815",36.3,70.3,81.08
"5302585",36.3,70.3,81.08
"5312680",35.1,83.2,17.24
"5327680",43.5,74.7,42.13
"5318265",33.5,80.1,26.09
"5367435",38.8,71.7,63.57
"5367770",38.8,71.7,63.57
"5346725",36.3,70.3,81.08
"5304195",42.6,77.9,65.74
"5306330",38.2,72,72.84
"5363960",38.2,72,72.84
"5304405",35.7,88.8,9.11
"5375810",37.3,88.4,14.72
"5355400",41.1,67.2,88.02
"5320680",35.6,70,76.39
"5343010",33.8,69.3,68.27
"5340350",27.5,76.1,22.61
"5346090",39.2,73.7,72.02
"5337567",38.2,72,72.84
"5327995",36.3,70.3,81.08
"5328135",41,73.4,88.18
"5338355",43.7,71.5,26.03
"5322045",38.2,72,72.84
"5335065",41.4,74.6,76.51
"5355855",39.1,67.2,107.48
"5325615",43.5,71.5,28.38
"5343255",38.8,71.7,63.57
"5354405",27,78.4,18.95
"5372905",43.3,76.3,50.58
"5347665",33.5,80.1,26.09
"5304300",38.2,72,72.84
"5325510",43.7,71.5,26.03
"5378780",38.2,72,72.84
"5353800",33.8,69.3,68.27
"5315010",41.4,74.6,76.51
"5371225",31.3,78,33.11
"5338880",45.3,70.6,89.73
"5301920",38.2,72,72.84
"5358795",27.5,76.1,22.61
"5304825",41.4,74.6,76.51
"5368460",28.4,81.1,22.66
"5326735",38.8,71.7,63.57
"5362120",43.5,74.7,42.13
"5308500",36.3,70.3,81.08
"5301290",38.2,72,72.84
"5310075",41.1,67.2,88.02
"5360860",34.7,84.5,17.31
"5307397",38.2,72,72.84
"5376615",38.8,71.7,63.57
"5301010",34.7,84.5,17.31
"5300800",33.5,80.1,26.09
"5355612",43.5,74.7,42.13
"5327890",43.3,76.3,50.58
"5440828",40.8,84.7,47.14
"5478964",42.1,84.9,45.96
"5436220",38.9,86,37.73
"5431492",37.6,84.5,42.81
"5405836",42.5,85.8,44.95
"5435428",40.3,85.6,44.42
"5462332",38.6,85.9,37.15
"5463052",40.8,82.8,40.54
"5426692",38.4,79.9,44.46
"5458300",36.4,80.7,49.21
"5413525",39.6,86.2,36.12
"5473468",39.3,86.1,38.63
"5409796",41,81.5,41.21
"5466652",38.4,79.9,44.46
"5420500",42.6,83.7,44.5
"5475172",40,81.3,45.36
"5436460",35.5,78.5,50.59
"5417380",42.1,84.9,45.96
"5410876",43,85.5,46.27
"5472292",40.1,81.9,46.8
"5419492",42.6,83.7,44.5
"5409100",40.1,81.9,46.8
"5413468",38.9,84,43.77
"5481484",42.1,84.9,45.96
"5467204",42.6,86.4,43.12
"5433100",38.6,85.9,37.15
"5469844",42.6,83.7,44.5
"5466748",40,81.3,45.36
"5444548",41.7,83.4,46.65
"5458420",35.8,84,38.21
"5472004",43,85.5,46.27
"5462788",38.2,83.3,43.58
"5482852",42.1,84.9,45.96
"5450836",42.5,85.8,44.95
"5465956",40.3,85.6,44.42
"5409700",42.6,83.7,44.5
"5459428",42.6,83.7,44.5
"5462140",40,85.7,41.5
"5484580",39.6,84.2,37.53
"5459836",39.7,84.3,44.47
"5485924",39.7,84.3,44.47
"5452228",36.4,80.7,49.21
"5481268",36.4,80.7,49.21
"5400364",38.5,80.3,54.67
"5420212",42.1,84.9,45.96
"5460028",40.1,81.9,46.8
"5462356",40.1,81.9,46.8
"5423092",42.5,85.8,44.95
"5451724",42.5,85.8,44.95
"5461180",38.2,83.3,43.58
"5416132",41.6,86.4,41.52
"5421964",40,81.3,45.36
"5433604",43,85.5,46.27
"5434852",42.5,85.8,44.95
"5459668",36,77.7,53.65
"5405332",40,81.3,45.36
"5449492",40,81.3,45.36
"5485876",36.7,84.1,40.73
"5404924",38.6,83.1,38.23
"5436436",41.6,86.4,41.52
"5463604",39.6,86.2,36.12
"5443300",43.9,86.2,45.4
"5455756",38.2,83.3,43.58
"5434492",35.5,78.5,50.59
"5426524",38.9,84,43.77
"5486452",36.7,84.1,40.73
"5437948",43,85.5,46.27
"5428444",39.6,86.2,36.12
"5454580",40,85.7,41.5
"5455468",40.1,81.9,46.8
"5404204",42.6,86.4,43.12
"5485900",43,85.5,46.27
"5471284",35.5,78.5,50.59
"5400772",38.4,79.9,44.46
"5452780",40.1,81.9,46.8
"5437444",40.1,81.9,46.8
"5407228",43,85.5,46.27
"5449732",43,85.5,46.27
"5414716",43,85.5,46.27
"5455132",43,85.5,46.27
"5447788",38.8,84.9,44.87
"5438260",42.6,86.4,43.12
"5445580",43.3,86.4,43.8
"5436292",40,81.3,45.36
"5452588",42.6,83.7,44.5
"5431756",41.7,83.4,46.65
"5413684",35.8,77.1,48.98
"5414212",38.9,82.1,47.64
"5436628",39.7,84.3,44.47
"5420764",40.1,81.9,46.8
"5456342",43,85.5,46.27
"5439412",35.8,77.1,48.98
"5409964",41.7,83.4,46.65
"5404900",38.9,84,43.77
"5414630",40.1,81.9,46.8
"5425516",39.7,84.3,44.47
"5404732",42.6,83.7,44.5
"5488276",39.7,84.3,44.47
"5442316",43,85.5,46.27
"5423020",43,85.5,46.27
"5462044",38.5,80.3,54.67
"5443828",40.1,81.9,46.8
"5458756",41.7,83.4,46.65
"5439676",38.9,84,43.77
"5419300",43.3,86.4,43.8
"5441010",42.5,85.8,44.95
"5434180",39.7,84.3,44.47
"5462428",43,85.5,46.27
"5480284",40.1,81.9,46.8
"5422852",35.8,77.1,48.98
"5439340",38.8,84.9,44.87
"5488708",38.9,84,43.77
"5412124",40.3,85.6,44.42
"5468116",39.6,81.4,49.16
"5403292",41,81.5,41.21
"5462284",35.5,78.5,50.59
"5406844",36.4,84.2,39.47
"5425732",42.5,85.8,44.95
"5424484",39.6,86.2,36.12
"5488324",36,77.7,53.65
"5444188",43,85.5,46.27
"5405068",40.1,81.9,46.8
"5406436",38.5,80.3,54.67
"5459458",40,85.7,41.5
"5407756",39.6,81.4,49.16
"5403364",40.3,85.6,44.42
"5409868",38.2,81,39.23
"5413108",39.3,85.5,36.47
"5415028",42.5,85.8,44.95
"5437372",35.8,77.1,48.98
"5419588",40.1,81.9,46.8
"5427940",39.1,83.5,44.92
"5456212",40.1,81.9,46.8
"5421316",39.7,84.3,44.47
"5449252",39.7,84.3,44.47
"5466484",42.1,84.9,45.96
"5412436",38.5,80.3,54.67
"5422828",42.5,85.8,44.95
"5454892",43,85.5,46.27
"5414600",42.5,85.8,44.95
"5435092",36,77.7,53.65
"5467660",41.9,85.7,44.04
"5466988",39.3,86.1,38.63
"5471212",42.5,85.8,44.95
"5468908",38.9,84,43.77
"5484940",43.3,86.4,43.8
"5481940",40.8,82.8,40.54
"5467996",40,81.3,45.36
"5419948",36,77.7,53.65
"5415628",39.7,84.3,44.47
"5439532",42.6,86.4,43.12
"5483500",40,85.7,41.5
"5434516",43.3,86.6,44.06
"5458372",35.8,84,38.21
"5401900",39.7,84.3,44.47
"5465692",41,81.5,41.21
"5411188",39.4,81.8,51.38
"5474380",39.8,85.8,43.97
"5446636",38.4,79.9,44.46
"5439628",36,77.7,53.65
"5439652",42.6,83.7,44.5
"5454484",42.7,86.5,42.54
"5475820",41.9,85.7,44.04
"5415676",42.1,85.1,46.3
"5415076",35.8,84,38.21
"5486116",40.3,85.4,45.39
"5406940",36.7,84.1,40.73
"5408092",38.2,83.3,43.58
"5406004",39.7,85.6,43.03
"5414524",43,85.5,46.27
"5432716",39.1,83.5,44.92
"5463940",41.7,83.4,46.65
"5470828",38.4,79.9,44.46
"5439460",42.7,86.5,42.54
"5457148",41.7,83.4,46.65
"5450932",43,85.5,46.27
"5460364",41.7,83.4,46.65
"5424844",40.3,85.6,44.42
"5448748",39.7,84.3,44.47
"5413924",42.5,85.8,44.95
"5471620",41.3,86,45.87
"5411620",39.6,86.2,36.12
"5446468",40,81.3,45.36
"5474788",38.8,84.9,44.87
"5418508",40,81.3,45.36
"5473252",39.3,86.1,38.63
"5463292",38.9,82.1,47.64
"5467636",36.4,80.7,49.21
"5451676",35.8,77.1,48.98
"5483332",43,85.5,46.27
"5463484",36,77.7,53.65
"5427196",39.6,81.4,49.16
"5484172",39.7,84.3,44.47
"5442292",43.9,86.2,45.4
"5437036",40.1,81.9,46.8
"5479545",42.6,86.4,43.12
"5470468",43,85.5,46.27
"5463988",40,81.3,45.36
"5419324",42.6,83.7,44.5
"5400460",39.4,81.8,51.38
"5462488",42.7,86.5,42.54
"5423524",39.7,84.3,44.47
"5407516",42.6,83.7,44.5
"5420164",40,81.3,45.36
"5402260",35.8,77.1,48.98
"5409676",40,81.3,45.36
"5446420",42.7,86.5,42.54
"5465668",40.1,81.9,46.8
"5418604",39.6,81.4,49.16
"5485636",42.5,85.8,44.95
"5413756",38.2,83.3,43.58
"5465836",40,81.3,45.36
"5483764",42.6,83.7,44.5
"5430777",43.9,86.2,45.4
"5436340",36,77.7,53.65
"5404780",35.8,77.1,48.98
"5485156",35.8,84,38.21
"5437636",41.2,82.9,40.39
"5442244",38.9,82.1,47.64
"5402908",36.4,80.7,49.21
"5475868",40,81.3,45.36
"5418124",41.5,86,42.62
"5430148",40.1,81.9,46.8
"5437612",39.4,81.8,51.38
"5440156",42.5,85.8,44.95
"5442388",40,85.7,41.5
"5469244",39.4,81.8,51.38
